UserID,ProductID,Rating,Timestamp
133,19,4,2022-07-26 11:59:11
133,23,5,2022-03-10 19:29:07
133,35,5,2022-01-06 00:40:35
134,31,1,2022-12-17 19:00:03
134,22,1,2022-11-23 01:19:12
134,23,2,2022-05-13 03:24:36
134,13,2,2022-01-09 01:50:17
134,29,2,2022-06-14 17:35:59
134,39,4,2022-10-15 06:29:25
135,14,3,2022-04-13 21:20:21
135,18,5,2022-05-03 05:40:11
135,35,1,2022-09-23 21:19:17
136,40,3,2022-12-11 21:00:49
136,19,1,2022-09-13 14:22:34
136,39,5,2022-05-12 19:46:15
136,10,3,2022-01-14 10:22:29
136,20,5,2022-03-08 03:04:24
137,22,3,2022-09-27 16:31:40
137,8,3,2022-06-01 08:26:34
137,29,3,2022-12-02 19:11:37
137,2,3,2022-12-04 17:12:44
137,25,5,2022-02-01 18:42:44
137,4,4,2022-05-20 15:47:14
137,5,3,2022-11-19 21:03:28
138,28,4,2022-03-13 21:41:06
138,12,1,2022-04-09 10:27:30
138,11,3,2022-09-22 13:37:31
139,5,1,2022-02-21 16:53:45
139,34,5,2022-07-03 06:32:27
139,28,4,2022-08-26 02:00:51
139,31,4,2022-07-21 13:06:56
139,39,5,2022-07-11 02:34:48
140,40,1,2022-09-21 23:50:54
140,25,4,2022-04-15 02:36:43
140,7,4,2022-10-25 18:27:58
140,3,3,2022-06-13 10:37:25
140,4,5,2022-09-13 10:26:06
140,17,5,2022-03-19 10:45:06
140,23,5,2022-01-24 20:11:45
141,36,1,2022-08-10 22:54:46
141,33,2,2022-08-12 16:28:44
141,34,5,2022-02-06 06:48:09
142,24,3,2022-01-28 17:45:25
142,2,3,2022-12-10 16:44:41
142,22,4,2022-05-02 00:26:21
142,12,1,2022-01-19 09:10:19
142,31,3,2022-12-18 21:05:40
143,14,2,2022-02-27 10:54:10
143,6,4,2022-01-20 01:13:15
143,5,4,2022-08-03 09:19:42
143,17,4,2022-06-10 04:52:18
143,16,2,2022-02-22 23:06:37
143,21,5,2022-09-24 20:15:14
143,29,5,2022-10-26 14:43:25
144,25,5,2022-03-10 01:11:34
144,40,3,2022-06-10 20:42:52
145,17,3,2022-05-22 20:35:08
145,39,1,2022-02-11 14:55:00
145,40,5,2022-01-07 00:36:14
145,33,4,2022-10-12 14:03:38
146,40,5,2022-11-20 03:46:40
146,1,3,2022-09-04 17:37:34
146,6,2,2022-04-24 09:29:14
146,16,4,2022-05-22 04:30:57
146,39,2,2022-09-17 20:08:06
146,32,5,2022-02-12 01:42:52
147,40,4,2022-04-23 16:28:04
147,4,1,2022-02-03 10:38:08
147,31,4,2022-10-26 19:33:34
147,22,2,2022-08-14 11:39:04
148,16,5,2022-04-08 05:34:56
148,32,2,2022-11-01 20:50:30
148,9,1,2022-03-28 12:10:06
148,19,5,2022-06-03 12:25:13
148,27,2,2022-01-26 15:52:04
148,23,5,2022-07-27 03:53:40
149,4,4,2022-04-22 09:06:17
149,14,5,2022-08-10 04:43:29
150,14,4,2022-12-27 06:51:14
150,29,1,2022-04-13 18:15:41
150,13,1,2022-05-14 13:39:22
150,22,4,2022-11-22 02:11:36
150,12,2,2022-07-09 15:30:50
150,33,2,2022-04-26 02:42:10
150,36,2,2022-07-16 16:03:47
151,6,2,2022-08-20 21:14:20
151,19,1,2022-04-18 15:03:26
151,30,2,2022-07-23 23:34:32
151,15,2,2022-08-28 12:53:07
151,13,4,2022-09-23 10:58:47
151,27,2,2022-02-16 08:55:42
152,19,2,2022-03-12 12:17:35
152,39,2,2022-07-10 07:17:34
152,37,3,2022-12-04 09:43:23
152,11,1,2022-09-27 15:36:37
152,17,5,2022-08-20 17:14:29
153,25,4,2022-10-23 12:48:22
153,4,5,2022-01-24 18:25:46
153,34,5,2022-10-16 06:41:30
153,3,4,2022-07-23 18:04:03
153,20,1,2022-08-18 05:32:34
153,7,5,2022-04-15 10:54:16
154,17,3,2022-07-02 11:26:18
154,16,5,2022-04-11 21:23:39
154,8,4,2022-04-22 05:11:33
154,27,5,2022-07-19 22:47:51
154,33,4,2022-07-03 16:47:49
154,14,2,2022-07-03 04:18:46
154,35,1,2022-01-27 16:22:55
154,29,4,2022-04-07 02:27:38
154,34,1,2022-05-26 17:08:46
154,15,2,2022-04-15 11:48:11
155,20,5,2022-04-01 03:21:55
155,2,2,2022-06-02 09:40:07
155,9,3,2022-06-26 01:19:02
155,8,5,2022-02-20 04:01:39
155,19,1,2022-02-07 07:56:35
155,33,1,2022-07-15 18:44:42
155,35,1,2022-05-08 23:28:18
155,21,1,2022-06-22 01:27:21
155,27,3,2022-01-27 04:24:20
156,4,3,2022-02-13 08:17:27
156,25,5,2022-09-12 20:48:09
156,22,1,2022-05-13 06:36:47
156,15,5,2022-07-27 15:20:50
157,38,4,2022-02-01 06:01:23
157,39,5,2022-01-23 21:06:05
157,10,1,2022-08-10 03:21:04
157,6,3,2022-02-06 15:04:29
157,18,2,2022-10-02 17:17:51
157,32,5,2022-01-06 13:14:19
157,5,2,2022-08-15 15:08:10
157,34,1,2022-09-09 08:06:37
157,23,1,2022-12-21 02:44:13
158,14,1,2022-09-09 07:07:48
158,15,2,2022-05-28 07:03:28
158,38,1,2022-05-21 16:01:45
158,24,4,2022-06-25 11:33:55
158,40,2,2022-10-18 18:56:41
159,28,5,2022-12-21 08:50:07
159,27,1,2022-07-07 05:40:58
159,17,1,2022-06-26 17:43:52
159,11,4,2022-11-15 01:12:23
159,40,4,2022-02-11 01:25:30
159,29,1,2022-08-28 23:19:34
159,2,5,2022-08-15 09:36:44
159,9,5,2022-07-10 01:22:45
160,21,2,2022-10-04 01:12:03
160,39,2,2022-10-15 05:11:21
161,35,3,2022-02-14 11:36:54
162,32,4,2022-05-21 22:13:18
162,23,2,2022-04-26 01:41:50
162,27,4,2022-10-25 03:17:07
162,34,2,2022-04-22 21:15:51
162,37,4,2022-07-21 11:57:04
163,17,4,2022-07-03 00:21:23
163,26,5,2022-06-02 21:02:31
164,16,1,2022-08-05 14:15:40
164,34,4,2022-10-27 02:03:33
164,10,4,2022-06-01 06:05:57
164,2,5,2022-08-02 02:55:32
164,25,1,2022-09-24 20:41:34
164,11,1,2022-11-23 07:39:33
164,12,1,2022-10-14 22:16:52
165,11,5,2022-05-22 21:07:00
165,7,4,2022-12-08 21:15:14
166,2,2,2022-09-12 23:56:55
166,7,3,2022-11-28 19:32:18
166,25,5,2022-07-25 07:18:21
166,5,5,2022-06-07 18:59:02
167,40,5,2022-10-23 04:29:09
167,11,4,2022-06-17 08:56:33
167,24,1,2022-04-22 19:05:17
167,39,4,2022-11-20 14:54:36
167,26,3,2022-12-08 00:55:43
167,13,3,2022-01-22 09:02:50
167,23,5,2022-09-04 15:24:53
168,40,5,2022-02-28 05:24:39
168,34,3,2022-07-17 02:12:12
168,1,4,2022-02-23 07:41:14
168,12,4,2022-06-23 17:04:20
168,29,4,2022-09-12 12:44:38
168,28,2,2022-01-13 04:25:54
169,5,5,2022-04-08 06:18:05
169,30,1,2022-09-09 07:53:44
169,14,2,2022-11-23 07:49:20
170,34,3,2022-04-25 03:23:17
170,36,5,2022-11-14 07:48:36
171,20,3,2022-05-23 11:09:12
171,2,2,2022-01-21 00:01:43
171,18,2,2022-03-21 12:45:01
171,39,2,2022-10-02 13:05:37
171,34,5,2022-05-05 02:09:08
171,15,4,2022-02-01 06:15:54
171,30,5,2022-04-18 21:20:19
171,40,2,2022-05-07 18:04:56
172,13,3,2022-04-06 04:13:40
172,4,2,2022-04-12 20:42:41
172,36,3,2022-10-26 02:27:56
172,30,2,2022-04-19 16:30:37
172,21,5,2022-02-09 13:13:20
172,32,5,2022-07-14 19:28:40
172,5,5,2022-08-03 11:19:35
172,8,5,2022-02-22 23:01:01
172,19,2,2022-01-04 13:47:45
172,16,3,2022-04-27 14:39:38
173,12,1,2022-04-27 20:46:39
173,35,2,2022-01-28 06:55:26
173,39,3,2022-05-06 00:09:22
173,29,1,2022-11-03 01:59:30
173,38,4,2022-06-14 10:40:33
173,27,4,2022-10-21 16:30:30
173,14,2,2022-05-05 17:22:08
174,37,4,2022-05-12 06:18:51
174,28,3,2022-03-12 00:30:08
175,4,3,2022-11-02 14:26:24
175,34,4,2022-07-22 09:14:06
175,27,5,2022-09-10 06:17:29
175,24,2,2022-02-27 16:10:52
175,2,4,2022-06-23 00:55:49
175,40,3,2022-12-17 07:32:09
175,21,4,2022-11-26 12:45:42
176,20,2,2022-06-15 09:05:12
176,5,5,2022-04-06 14:50:57
176,26,3,2022-04-08 11:38:47
176,18,1,2022-09-28 18:29:51
176,2,2,2022-04-28 19:44:33
176,1,3,2022-12-02 07:51:12
176,14,3,2022-01-26 10:46:16
176,15,5,2022-08-12 12:25:21
177,2,4,2022-04-27 00:25:40
177,33,2,2022-01-28 18:13:43
177,11,4,2022-09-12 05:44:55
177,40,5,2022-12-03 16:22:26
177,26,2,2022-09-26 03:31:37
178,31,5,2022-03-02 11:29:32
178,20,3,2022-08-01 23:37:03
179,37,5,2022-05-07 12:20:15
179,20,5,2022-02-02 16:16:38
180,22,4,2022-11-06 12:30:16
180,8,5,2022-01-08 13:11:45
180,7,3,2022-05-06 19:58:30
180,15,1,2022-03-11 03:47:49
180,23,4,2022-03-20 01:43:16
180,14,2,2022-03-02 02:56:43
181,27,3,2022-04-24 14:56:13
182,8,3,2022-12-07 09:04:41
182,19,1,2022-04-17 15:51:40
182,5,3,2022-12-16 23:34:33
182,17,4,2022-11-02 09:45:24
182,3,3,2022-11-25 20:40:13
182,4,5,2022-04-25 18:33:50
182,23,1,2022-03-16 11:14:05
182,26,3,2022-03-11 12:36:51
182,18,5,2022-11-21 21:37:24
183,22,5,2022-05-15 18:43:01
183,37,3,2022-09-22 19:10:18
183,32,4,2022-03-18 04:22:49
183,29,5,2022-03-15 20:26:57
183,36,1,2022-11-27 16:17:15
183,25,1,2022-04-02 07:12:39
184,34,1,2022-01-22 05:45:14
184,9,5,2022-03-16 15:36:06
184,14,4,2022-01-16 22:31:57
185,13,5,2022-04-17 03:38:42
185,22,5,2022-01-08 00:29:09
185,20,4,2022-08-20 01:36:42
185,7,5,2022-05-15 20:28:06
185,8,4,2022-06-06 17:53:21
185,38,2,2022-10-17 22:42:40
186,16,3,2022-04-10 12:26:21
186,8,3,2022-11-14 17:47:29
186,1,2,2022-10-04 02:55:23
186,34,4,2022-02-24 09:49:05
186,35,5,2022-03-27 10:20:35
186,6,2,2022-10-28 12:01:45
186,36,2,2022-12-09 05:53:39
186,11,1,2022-08-26 22:32:51
186,18,2,2022-04-10 08:09:10
187,8,2,2022-01-21 12:12:56
187,28,4,2022-12-01 11:30:37
187,3,1,2022-10-15 07:00:30
187,7,4,2022-10-21 12:54:48
187,37,3,2022-07-23 10:22:13
187,35,1,2022-12-24 00:36:26
187,18,2,2022-05-28 17:49:25
187,6,2,2022-05-26 11:14:02
187,25,5,2022-10-03 12:32:37
187,24,2,2022-12-22 04:05:33
188,5,1,2022-01-12 23:21:53
188,33,3,2022-02-17 07:24:14
188,37,2,2022-12-19 23:24:30
188,23,4,2022-02-05 09:13:54
188,2,2,2022-07-18 00:22:49
188,19,2,2022-08-16 17:59:30
189,36,1,2022-09-19 06:47:26
189,19,5,2022-09-22 16:28:13
189,18,1,2022-02-27 10:40:30
189,12,4,2022-04-19 16:15:52
189,6,3,2022-10-08 15:33:14
189,3,4,2022-01-07 07:37:17
190,13,3,2022-04-15 03:29:41
190,10,5,2022-08-27 01:41:00
190,2,4,2022-04-23 08:30:26
190,18,4,2022-06-20 22:34:20
191,25,5,2022-06-25 11:11:37
191,19,2,2022-04-26 08:26:56
191,21,4,2022-12-22 19:55:30
191,38,1,2022-12-09 07:09:55
191,20,4,2022-06-23 06:34:37
191,12,2,2022-07-17 19:35:08
191,28,2,2022-06-08 22:25:01
192,6,1,2022-03-07 07:45:04
192,10,1,2022-09-21 08:52:28
192,9,2,2022-12-27 02:22:38
192,31,4,2022-04-26 12:19:34
192,19,5,2022-03-20 06:30:40
193,16,3,2022-07-24 15:40:26
193,24,1,2022-07-25 11:18:02
193,38,1,2022-01-09 11:49:07
194,24,5,2022-12-27 00:50:56
194,7,4,2022-04-24 01:16:09
194,4,2,2022-04-08 05:13:40
194,26,5,2022-07-12 20:37:13
194,23,3,2022-04-13 00:49:34
194,5,5,2022-12-24 18:17:11
194,39,1,2022-07-11 08:02:10
195,19,4,2022-10-26 06:28:08
195,1,4,2022-08-20 22:17:03
196,9,3,2022-08-18 08:49:15
196,8,3,2022-09-20 09:38:56
196,5,1,2022-04-05 08:10:41
196,35,1,2022-05-09 19:56:55
196,12,2,2022-08-03 06:48:15
197,26,3,2022-07-14 23:56:01
197,4,1,2022-03-11 08:39:51
197,33,5,2022-08-28 15:08:10
197,10,1,2022-08-23 04:35:51
197,21,5,2022-06-06 11:53:53
197,25,3,2022-01-05 21:15:40
197,23,4,2022-04-14 23:00:27
197,19,5,2022-04-04 14:37:16
197,8,5,2022-05-14 07:44:30
198,8,4,2022-12-02 03:35:33
199,26,1,2022-11-02 08:17:57
199,31,3,2022-09-10 03:03:24
199,9,1,2022-03-03 14:12:41
199,38,4,2022-10-20 14:18:20
199,18,2,2022-01-13 19:24:22
199,32,5,2022-09-17 12:39:22
199,28,3,2022-10-20 12:50:44
199,37,4,2022-05-22 21:18:19
199,27,1,2022-05-28 03:21:53
199,35,5,2022-08-04 01:35:46
200,3,5,2022-06-20 16:52:43
200,21,1,2022-06-09 07:37:51
200,32,2,2022-09-06 00:06:35
200,39,5,2022-01-08 08:46:26
200,1,4,2022-08-25 01:23:22
200,2,5,2022-03-10 08:28:16
200,10,2,2022-10-17 22:34:38
200,12,1,2022-06-15 01:59:04
201,38,1,2022-02-26 00:18:32
201,33,2,2022-01-13 01:24:11
202,20,2,2022-04-16 12:52:44
202,29,4,2022-08-06 21:34:05
202,9,2,2022-09-17 15:16:42
202,22,4,2022-06-19 11:19:12
202,33,2,2022-07-03 07:38:40
202,16,5,2022-11-09 18:45:07
202,18,1,2022-11-12 11:21:08
203,25,3,2022-10-10 16:08:36
203,32,5,2022-06-17 14:27:46
203,11,1,2022-12-23 04:28:46
203,19,1,2022-08-27 13:46:21
203,8,2,2022-01-24 00:40:23
203,10,1,2022-07-05 17:31:10
203,34,4,2022-09-15 20:29:52
203,29,2,2022-09-10 05:43:18
203,9,4,2022-07-02 01:02:23
203,1,1,2022-12-07 06:10:30
204,10,3,2022-08-10 08:07:21
204,14,2,2022-03-10 17:25:40
204,39,4,2022-05-23 19:57:13
204,9,4,2022-08-06 19:18:19
204,18,1,2022-05-12 15:15:48
204,13,4,2022-05-02 10:46:30
204,33,1,2022-03-07 19:56:54
204,2,4,2022-02-16 01:31:23
205,38,2,2022-09-12 18:10:56
205,25,2,2022-04-13 21:53:04
205,29,2,2022-11-09 11:30:14
205,14,4,2022-11-12 00:22:57
205,13,4,2022-06-26 18:21:58
205,2,1,2022-05-18 04:51:16
205,32,2,2022-12-06 02:05:59
205,24,2,2022-04-12 14:00:24
205,31,5,2022-03-13 07:21:10
206,38,4,2022-06-19 06:52:30
206,8,1,2022-05-17 07:01:32
206,18,5,2022-04-02 00:39:26
206,15,5,2022-02-19 18:34:26
207,21,1,2022-08-09 15:11:26
207,22,1,2022-05-21 16:35:11
207,30,4,2022-10-02 17:03:23
208,20,5,2022-09-12 16:48:17
208,37,3,2022-11-01 23:25:13
208,27,1,2022-10-04 08:06:20
208,5,4,2022-02-09 05:11:48
208,31,4,2022-02-18 18:27:44
208,1,5,2022-02-14 23:57:11
208,21,3,2022-08-27 00:23:34
209,37,5,2022-03-06 01:33:28
209,3,2,2022-08-15 14:19:02
209,34,1,2022-03-19 09:42:41
209,24,5,2022-06-08 08:30:24
209,16,4,2022-07-28 01:21:55
209,14,1,2022-08-27 08:45:22
210,40,2,2022-07-10 18:52:10
210,21,3,2022-12-25 16:33:39
210,22,3,2022-04-23 06:41:06
211,35,1,2022-12-12 08:41:46
211,5,2,2022-06-13 16:09:42
211,17,3,2022-09-12 12:55:02
211,3,4,2022-06-06 05:53:18
212,5,3,2022-04-10 18:02:48
212,24,2,2022-09-16 03:03:42
212,36,1,2022-10-13 23:55:20
212,30,5,2022-09-13 05:19:12
212,37,1,2022-05-26 09:34:43
212,14,3,2022-08-17 17:12:13
212,28,2,2022-12-12 00:44:00
213,19,5,2022-01-06 01:02:01
213,29,3,2022-02-22 04:45:54
213,31,3,2022-05-06 09:21:37
213,16,1,2022-09-16 22:30:32
214,17,2,2022-04-08 15:02:35
214,34,1,2022-07-12 04:43:57
214,36,5,2022-06-24 23:23:40
214,39,4,2022-02-03 21:14:27
214,8,5,2022-09-14 17:33:44
214,10,1,2022-04-23 01:39:48
214,23,5,2022-10-15 21:27:24
214,21,1,2022-09-05 22:43:36
215,7,4,2022-09-15 02:28:11
215,18,3,2022-02-01 01:59:56
215,3,3,2022-04-14 05:53:24
215,11,1,2022-03-23 08:13:54
215,31,4,2022-12-02 07:50:49
216,2,5,2022-01-13 18:36:46
216,37,4,2022-12-25 08:09:45
217,23,4,2022-11-09 17:37:54
217,36,1,2022-05-23 14:15:18
217,1,3,2022-09-17 03:27:04
217,35,4,2022-06-04 02:57:56
218,15,1,2022-09-12 09:23:10
218,34,4,2022-05-22 21:37:34
218,32,2,2022-02-16 02:53:49
218,17,2,2022-08-17 11:32:39
219,36,3,2022-11-07 12:35:54
219,31,3,2022-09-04 20:17:58
219,8,2,2022-10-27 15:23:34
219,10,1,2022-10-10 01:16:47
219,6,2,2022-09-10 11:49:33
219,21,1,2022-11-09 04:38:13
220,20,4,2022-09-07 19:01:24
220,15,4,2022-09-02 23:41:59
220,17,4,2022-06-02 21:25:52
220,6,1,2022-12-17 14:19:02
220,12,5,2022-12-21 14:03:46
220,29,5,2022-11-07 02:45:58
220,1,1,2022-09-01 04:30:52
220,10,4,2022-04-09 19:40:13
221,35,2,2022-06-27 12:59:54
221,16,2,2022-06-07 09:46:48
221,5,1,2022-10-05 10:08:27
221,33,5,2022-03-02 03:22:08
221,13,5,2022-03-09 09:02:29
221,31,5,2022-10-25 04:11:54
221,7,4,2022-08-28 03:54:18
221,6,2,2022-09-19 04:56:05
221,30,3,2022-04-13 13:05:25
221,24,4,2022-02-06 19:42:22
222,4,5,2022-02-10 23:12:09
222,24,1,2022-11-28 22:07:28
222,5,3,2022-11-17 09:28:40
222,34,4,2022-10-08 04:00:27
222,13,5,2022-12-03 05:50:01
222,6,4,2022-03-23 01:27:49
222,15,2,2022-09-17 07:42:40
222,26,5,2022-02-20 00:17:45
223,3,5,2022-06-04 05:34:22
223,22,3,2022-05-13 07:12:19
224,35,3,2022-12-16 22:10:10
224,30,1,2022-08-02 14:17:21
224,15,1,2022-01-22 13:54:10
225,3,3,2022-05-04 20:01:56
225,22,1,2022-08-10 08:25:24
225,6,2,2022-12-04 10:16:05
225,27,5,2022-03-22 12:34:20
226,1,1,2022-05-13 15:04:15
226,21,2,2022-06-19 08:00:06
226,5,1,2022-02-03 07:54:09
226,27,2,2022-02-03 01:17:10
226,15,5,2022-11-23 14:32:51
226,33,5,2022-08-12 18:00:46
227,29,2,2022-07-19 04:30:10
227,10,2,2022-12-25 05:45:33
227,36,2,2022-05-14 01:35:27
227,3,4,2022-05-21 10:46:24
227,6,4,2022-06-17 19:13:06
227,28,3,2022-08-14 13:58:19
227,11,2,2022-11-03 01:11:39
227,19,3,2022-05-28 19:30:26
227,22,3,2022-01-16 19:16:55
228,32,2,2022-09-22 11:38:29
228,21,4,2022-02-10 02:31:06
228,34,4,2022-09-04 07:02:39
228,3,5,2022-08-27 01:23:25
228,37,3,2022-12-03 05:49:28
228,2,2,2022-03-18 11:07:52
229,36,3,2022-10-17 07:04:07
229,6,2,2022-08-11 23:02:37
229,27,2,2022-05-15 00:16:22
229,15,1,2022-10-26 21:06:26
230,6,4,2022-05-24 23:15:57
231,4,5,2022-08-04 17:20:35
231,38,3,2022-02-01 05:24:56
231,1,3,2022-05-26 20:36:40
231,10,3,2022-12-28 23:52:06
231,23,1,2022-06-14 21:33:30
231,31,2,2022-04-13 18:05:14
231,26,5,2022-05-10 13:08:48
231,15,2,2022-05-03 15:47:18
231,5,2,2022-06-22 17:11:03
231,39,4,2022-10-05 00:03:56
232,18,3,2022-11-14 02:15:12
232,17,4,2022-05-25 21:08:22
232,29,5,2022-01-05 04:49:05
232,13,2,2022-01-18 02:52:08
232,9,3,2022-09-19 18:10:42
232,16,3,2022-10-19 02:28:16
232,27,5,2022-12-27 17:17:43
232,40,3,2022-02-03 11:32:19
232,3,1,2022-09-11 17:08:25
233,31,4,2022-08-17 07:23:10
233,33,2,2022-01-05 09:01:52
233,14,1,2022-10-01 06:50:02
233,26,3,2022-08-07 17:29:53
233,16,3,2022-01-06 17:07:23
233,10,5,2022-07-16 04:57:40
233,29,3,2022-11-22 07:15:35
233,37,4,2022-06-25 20:01:56
234,34,1,2022-06-28 03:52:08
234,2,5,2022-02-02 05:41:28
235,38,4,2022-08-25 08:23:04
235,6,5,2022-12-08 18:04:19
235,8,3,2022-03-27 03:19:37
235,28,5,2022-08-03 04:25:39
235,39,4,2022-05-02 11:05:30
235,35,3,2022-01-16 09:44:05
235,15,2,2022-01-18 07:46:57
235,40,4,2022-02-27 18:41:19
235,7,4,2022-02-23 17:52:24
236,14,2,2022-01-01 02:44:21
236,34,4,2022-02-01 07:43:01
236,17,5,2022-12-25 16:08:44
236,30,5,2022-04-22 12:23:05
236,38,5,2022-11-23 23:16:31
236,20,3,2022-12-21 07:24:40
236,13,2,2022-06-03 07:17:50
237,16,4,2022-02-19 10:02:54
237,1,2,2022-09-21 04:56:30
237,24,4,2022-06-21 17:05:59
238,32,5,2022-10-25 12:12:38
238,39,5,2022-08-01 23:33:50
238,12,5,2022-09-28 22:53:12
238,27,4,2022-11-15 07:18:49
238,7,2,2022-11-07 07:43:04
238,35,3,2022-04-28 07:29:17
239,4,1,2022-10-15 04:24:31
239,33,2,2022-08-16 19:47:40
239,25,3,2022-08-18 17:24:25
239,40,3,2022-11-05 17:15:08
239,13,4,2022-07-16 21:14:56
239,39,3,2022-07-17 04:58:58
240,24,2,2022-06-23 04:31:29
240,40,1,2022-04-23 21:22:19
240,11,5,2022-04-03 09:54:53
240,37,1,2022-07-08 21:26:21
240,33,5,2022-05-16 19:57:05
240,39,5,2022-12-10 21:05:57
241,14,1,2022-10-15 16:17:24
241,26,2,2022-01-12 00:26:57
241,9,1,2022-01-14 03:40:42
241,35,2,2022-06-13 17:46:39
241,7,1,2022-06-12 22:07:32
241,6,1,2022-01-23 05:14:49
241,2,2,2022-04-14 04:10:22
241,19,1,2022-03-10 00:22:21
242,32,3,2022-02-16 20:47:42
242,23,3,2022-05-01 15:31:25
242,24,5,2022-09-19 07:07:23
242,38,2,2022-03-22 02:33:56
242,3,3,2022-03-02 04:31:05
243,25,4,2022-06-26 06:53:49
243,17,2,2022-05-24 07:19:21
243,40,3,2022-05-07 19:56:17
243,10,2,2022-03-15 11:20:14
243,14,1,2022-04-16 12:08:20
243,28,2,2022-08-03 11:30:05
243,2,4,2022-10-25 16:41:39
243,8,3,2022-03-16 05:56:12
243,16,3,2022-05-07 00:50:23
244,32,5,2022-02-07 19:00:55
244,15,2,2022-01-27 19:09:37
244,40,2,2022-03-24 04:04:19
244,8,5,2022-01-12 10:03:53
244,3,5,2022-12-15 22:56:06
244,11,5,2022-03-05 10:37:00
245,28,4,2022-06-18 11:49:06
245,7,4,2022-08-23 18:40:04
245,15,4,2022-01-25 08:35:22
245,9,4,2022-06-22 02:41:03
245,24,4,2022-12-01 02:55:09
245,18,1,2022-11-25 05:14:24
246,33,1,2022-05-15 15:17:14
246,35,5,2022-06-27 18:08:03
246,14,5,2022-11-05 04:37:59
246,37,5,2022-11-01 14:24:20
246,10,4,2022-08-26 16:16:06
246,6,5,2022-12-03 21:19:22
247,30,4,2022-02-08 18:29:34
247,27,3,2022-03-15 18:41:52
247,29,5,2022-12-12 17:36:49
247,34,3,2022-08-21 06:11:26
248,31,3,2022-07-02 21:11:02
248,19,2,2022-03-27 08:59:04
248,22,1,2022-10-16 22:47:43
248,12,2,2022-08-16 11:41:35
248,2,4,2022-07-07 23:12:46
248,37,5,2022-10-24 00:24:48
248,39,4,2022-06-11 12:44:34
248,10,5,2022-07-15 18:22:07
248,17,2,2022-05-24 06:59:14
248,21,3,2022-10-13 18:19:46
249,20,3,2022-09-13 14:43:25
249,10,5,2022-03-05 15:38:40
249,15,4,2022-02-21 04:40:19
249,2,5,2022-10-23 03:02:01
249,39,1,2022-07-16 05:27:04
249,25,4,2022-06-24 17:20:35
249,3,3,2022-09-22 23:52:41
249,38,2,2022-01-19 13:54:55
249,21,5,2022-01-10 09:03:52
250,14,3,2022-09-24 15:43:08
250,25,3,2022-05-26 05:41:15
250,24,2,2022-07-08 05:55:45
250,37,1,2022-11-10 08:11:45
250,6,1,2022-02-06 01:27:25
250,38,5,2022-12-20 19:59:55
250,17,1,2022-03-18 06:28:40
250,16,1,2022-09-28 18:39:20
250,19,3,2022-04-10 16:21:38
250,4,4,2022-11-19 03:29:44
251,7,3,2022-09-12 13:28:20
251,4,2,2022-07-13 00:03:05
251,35,5,2022-05-22 05:08:10
251,34,4,2022-01-09 13:28:05
251,8,5,2022-08-23 18:52:07
251,31,3,2022-06-24 17:43:33
251,2,5,2022-09-13 03:25:58
251,32,1,2022-10-27 19:11:06
251,30,5,2022-02-14 17:51:40
252,2,5,2022-01-14 14:29:22
252,15,4,2022-01-01 21:29:23
253,21,2,2022-12-24 14:08:38
253,17,3,2022-06-05 19:25:40
253,10,4,2022-12-09 13:54:08
254,28,3,2022-03-01 10:07:37
254,23,2,2022-08-19 03:58:15
254,21,3,2022-07-25 03:17:21
254,4,2,2022-04-27 19:33:58
254,40,5,2022-05-20 06:46:50
255,1,1,2022-07-16 14:15:14
255,21,5,2022-04-16 12:12:53
255,3,2,2022-03-08 07:47:02
255,23,3,2022-04-26 13:55:37
255,28,5,2022-02-02 17:39:15
255,22,4,2022-07-25 16:51:46
255,15,5,2022-02-21 10:52:22
255,19,5,2022-11-28 04:31:06
255,4,3,2022-01-21 09:11:51
255,39,3,2022-06-10 10:00:16
256,11,5,2022-09-20 23:24:15
256,3,1,2022-09-15 03:57:10
256,13,2,2022-02-04 14:45:54
256,4,1,2022-04-11 06:31:27
256,34,4,2022-01-18 16:25:24
256,22,4,2022-07-13 21:58:48
256,5,5,2022-05-20 20:22:35
256,7,4,2022-02-05 02:08:39
257,5,5,2022-09-12 02:13:59
257,26,1,2022-05-16 14:33:07
257,17,4,2022-06-21 14:36:31
257,32,1,2022-10-28 00:57:02
257,40,1,2022-10-20 14:30:19
257,38,1,2022-05-05 09:23:04
257,11,1,2022-09-15 01:26:06
258,22,3,2022-03-15 13:29:36
258,28,5,2022-05-21 10:48:10
259,8,3,2022-11-08 10:00:50
259,36,1,2022-09-17 15:28:55
259,28,2,2022-04-22 10:22:56
259,39,4,2022-05-13 09:55:15
259,6,3,2022-01-11 00:29:11
259,35,3,2022-08-19 14:04:26
260,15,2,2022-01-28 15:58:13
260,2,3,2022-06-28 22:35:08
260,13,4,2022-03-25 12:14:24
261,33,4,2022-02-18 22:13:16
261,4,5,2022-09-09 09:57:19
261,1,5,2022-01-06 01:26:11
261,32,4,2022-03-26 05:14:36
262,21,3,2022-04-14 13:37:35
262,33,3,2022-09-10 13:36:21
262,18,4,2022-12-05 23:12:52
262,10,3,2022-02-13 15:37:32
262,13,1,2022-04-13 09:12:48
262,38,2,2022-07-06 12:48:16
262,26,3,2022-07-04 21:06:01
262,8,3,2022-10-13 00:09:38
262,27,4,2022-04-13 04:50:55
262,40,3,2022-06-13 15:37:00
263,21,2,2022-09-27 18:23:08
